CODIGO,CATEGORIA,DETALLE,P_UNIT,P_CUARTO,P_DOCENA,STOCK,C_PROMO,P_PROMO,COSTO_REAL,MARGEN_UNI
7750287021344,HOGAR,HERVIDOR  RECORD ROJO 1.9L,70.00,00,00,3,,,0.00,70.00
7750287021351,HOGAR,HERVIDOR NEGRO RECORD 1.9L,70.00,00,00,3,,,0.00,70.00
7750062173213,PLASTIQUERIA,CUCHARON DE CEREALES,12.00,33.00,00,11,00,00,0.00,12.00
7750062013328,PASTIQUERIA,JARRA REPOSTERA DUAL 0.25L,4.00,10.00,00,33,00,00,0.00,4.00
7750308002840,COCINA,CUCHILLO FACUSA   #5,18.00,00,00,0,00,00,0.00,18.00
FAC06,COCINA,CUCHILLO FACUSA #6,20.00,00,00,10,00,00,0.00,20.00
12501S,COCINA,OLLA #40,110.00,00,00,3,00,00,0.00,110.00
12502S,COCINA,OLLA #36,99.00,00,00,3,00,00,0.00,99.00
12503S,COCINA,OLLA #32,75.00,00,00,3,00,00,0.00,75.00
12504S,COCINA,OLLA #30,70.00,00,00,3,00,00,0.00,70.00
12505S,COCINA,OLLA #28,60.00,00,00,2,00,00,0.00,60.00
DORA16,COCINA,OLLA #16,35.00,00,00,1,00,00,0.00,35.00
DORA18,COCINA,OLLA #18,38.00,00,00,0,00,00,0.00,38.00
DORA20,COCINA,OLLA #20,45.00,00,00,0,00,00,0.00,45.00
DORA22,COCINA,OLLA #22,48.00,00,00,0,00,00,0.00,48.00
DORA24,COCINA,OLLA #24,55.00,00,00,0,00,00,0.00,55.00
DORA26,COCINA,OLLA #26,60.00,00,00,1,00,00,0.00,60.00
J0010,COCINA,JGO /OLLAS POR 4,145.00,00,00,2,00,00,0.00,145.00
J0011,COCINA,JGO /OLLAS X2,90.00,00,00,0,00,00,0.00,90.00
RARG35,PLASTIQUERIA,RAFIA ROLLO GRANDE,35.00,98.00,00,8,00,00,0.00,35.00
RARG20,PLASTIQUERIA,RAFIA CONO,20.00,55.00,0,12,0,0,0.00,20.00
COLO512,UTILES,LIBRO DE COLOREO,5.00,13.00,00,50,00,00,0.00,5.00
FAS05V,UTILES,FASTER NORMAL,0.50,00,5.00,100,00,00,0.00,0.50
BAN68,UTILES,BANDERA  65X37,15.00,42.00,00,8,00,00,0.00,15.00
BAN75,UTILES,BANDERA  75X40,25.00,00,00,5,00,00,0.00,25.00
BAN60,UTILES,BANDERA 60X36,10.00,00,00,0,00,00,0.00,10.00
BAN1M,UTILES,BANDERA 1M X50,45.00,.00,00,11,00,00,0.00,45.00
BANDER,UTILES,BANDERIN ROJO Y BLANCO,3.00,8.00,00,24,00,000,0.00,3.00
SATN2056220,SANDALIA NIÑA,SANDALIA TIJERA NIÑA,20.00,56.00,00,7,00,00,0.00,20.00
IMPM401,MOCHILA,MOCHILA IMPORTADA,40.00,00,00,0,0,00,0.00,40.00
PCR0012,PEINE,PEINE COLA DE RATA,2.00,5.00,00,27,00,00,0.00,2.00
A20604677999A,CARNAVAL,ESPUMA PARA CARNAVAL,10.00,00,00,14,0,0,0.00,10.00
JUG25,JUGUETES,JUGUETE ANIMALITOS,25.00,00,00,0,00,00,0.00,25.00
"7750082105607,PLASTIQUERIA,""JARRA 2.5 L /ESPR.,VASO,AZUCARERO"",15.00,42.00,00,45,,,0.00,15.00"
TAZ013,PLASTIQUERIA,TASON #3 REDONDO,3.00,8.00,00,93,00,00,0.00,3.00
JL2001,PLASTIQUERIA,JARRA /OFERTAS 4L,20.00,56.00,00,58,6,105.00,0.00,20.00
BLT7,PLASTIQUERIA,BALDE M. N. 7 LT,12.00,30.00,00,21,00,00,0.00,12.00
745853034030,PLASTIQUERIA,TASON AVANTE TRANSP.,5.00,12.00,00,7,6,22.00,0.00,5.00
799192058332,PLASTIQUERIA,TASON 4 COSTADOS,6.00,15.00,00,1,00,00,0.00,6.00
BAO5,PLASTIQUERIA,BATEA OV.,5.00,12.00,00,6,6,22.00,0.00,5.00
CINR04,PLASTIQUERIA,COLADOR #1,5.00,12.00,00,23,6,22.00,0.00,5.00
BATT10,PLASTIQUERIA,BATEA REDONDA,10.00,28.00,00,6,6,55.00,0.00,10.00
BAO25,PLASTIQUERIA,BATEA #2,5.00,12.00,00,6,6,22.00,0.00,5.00
BATT01,PLASTIQUERIA,BATEA OVAL.,5.00,12.00,00,24,6,22.00,0.00,5.00
BATR05,PLASTIQUERIA,BATEA OVALADA ASA,5.00,12.00,00,24,6,22.00,0.00,5.00
7755049000186,PLASTIQUERIA,BOTECITO TAPER OVALADO,3.00,8.00,00,6,00,00,0.00,3.00
7755135000731,PLASTIQUERIA,TACHO QPLATS 60L,48.00,130.00,00,2,00,00,0.00,48.00
PELV80,PELUCHES,PELUCHES,80.00,00,,12,00,00,0.00,80.00
PELV139,PELUCHES,LOTSO GRANDE,139.00,00,00,7,00,00,0.00,139.00
TINR03,PLAST,TINA M. RED,3.00,8.00,,23,,,0.00,3.00
7750062000250,PLASTIQ,TAZON ITALIAN #32,25.00,55.00,00,23,,,0.00,25.00
BAO25,PLASTI,BATEO,5.00,12.00,,7,,,0.00,5.00
7750218010157,ASEO PERSONAL,AFEITADOR  MAXQ3,10.00,00,00,4,4,35.00,0.00,10.00
PEDIDO,CONJUNTOS DEPORTIVOS,PEDIDO INTERC.,150.00,145.00,125.00,45,,,0.00,150.00
SCE25,NIÑOS,SANDALIA ECON. NIÑOS,25.00,72.00,00,106,,,0.00,25.00
7750062009277,PLASTIQUERIA,VASO BAR,3.00,8.00,30.00,55,6,15.00,0.00,3.00
7750062696903,PLASTIQUERIA,VASO COMERCIAL REY,3.00,8.00,30.00,94,6,15.00,0.00,3.00
7750062000182,PLASTIQUERIA,VASO TROPICAL REY,3.50,9.00,32.00,99,6,16.00,0.00,3.50
7750160418513,PLASTIQUERIA,HISOPO ESTRELLA,15.00,42.00,160.00,25,6,82.00,0.00,15.00
7750045220071,CUIDADO PERSONAL,HISOPOS TUNIES BEBE,8.00,20.00,75.00,119,6,38.00,0.00,8.00
7750308027782,COCINA,ESPATULA CALADA,20.00,55.00,0,21,0,0,0.00,20.00
7750308027775,COCINA,CUCHARON CHINO,20.00,55.00,0,19,0,0,0.00,20.00
7750308027768,COCINA,CUCHARON CHICO,20.00,55.00,00,23,00,00,0.00,20.00
7750160000244,PLASTIQUERIA,ZOPAPO ECO,20.00,55.00,00,12,00,00,0.00,20.00
7750062032275,PLASTIQUERIA,BALDE CHICHERO 20L,34.00,96.00,00,17,,,0.00,34.00
7750062008997,PLASTIQUERIA,BALDE PREMIUN 8L,20.00,56.00,00,23,00,00,0.00,20.00
7750045202541,CUIDADO PERSONAL,PAÑITOS FROZEN TUINIES X100,12.00,30.00,110.00,8,6,55.00,0.00,12.00
7750045202534,CUIDADO PERSONAL,PAÑITOS MINNIE TUINIES X100,12.00,30.00,110.00,10,6,55.00,0.00,12.00
7750045202527,CUIDADO PERSONAL,PAÑITOS MICKEY MOUSSE  TUINIES X100,12.00,30.00,110.00,11,6,55.00,0.00,12.00
781100119815,PLASTIQUERIA,VASO CHICHERO,2.00,00,00,2,,,0.00,2.00
ALM45,HOGAR,ALMOHADAS  CON DIBUJOS,45.00,00,00,2,00,00,0.00,45.00
COJIN25,HOGAR,COJIN,25.00,00,00,4,00,00,0.00,25.00
LLAV05,HOGAR,LLAVEROS  C/ DIBUJOS,5.00,12.00,00,22,00,00,0.00,5.00
7500435253185,HOGAR,DOWNY AMANECER,36.00,00,00,3,00,00,0.00,36.00
7500435160865,HOGAR,DOWNY INTENSE,55.00,00,00,1,00,00,0.00,55.00
B017B,JUEGOS DE MESA,BINGO LOTTO,40.00,00,00,2,00,00,0.00,40.00
B023B,JUEGOS DE MESA,BINGO,55.00,00,00,2,00,00,0.00,55.00
TRU403,JUGUETES,TRUCK X3,48.00,00,00,4,00,00,0.00,48.00
J50800,JUGUETES,CAMION/ JAULA EN BOLSA,65.00,00,00,3,00,00,0.00,65.00
CM483,JUGUETES,CARRO MOSTER X3,48.00,00,00,4,00,00,0.00,48.00
COM260,JUGUETES,COMETAS SURTIDAS,15.00,39.00,144.00,59,6,75.00,0.00,15.00
SON45,JUGUETES,SONAJA EN CARTERA,45.00,00,00,0,00,00,0.00,45.00
A991,JUGUETES,TAMBOR EN BOLSA,35.00,00,00,1,00,00,0.00,35.00
GUSTA,SUSTANCIA,DOÑA GUSTA,4.00,00,00,86,00,00,0.00,4.00
7750243081399,COCINA,FIDEO CARACOL,2.00,4.50,0,6,4,6.00,0.00,2.00
7751158011051,COCINA,FILETE MARINERO,7.00,00,00,19,00,00,0.00,7.00
55154605,ROPA,BERMUDAS NIÑO,55.00,154.00,00,1,00,00,0.00,55.00
5043648,YANBAL,ARETES ALEGRIA DORE CLMBER 1 PAR,45.00,00,00,0,,,0.00,45.00
SBT62056,SHORT BEBE,SHORT T6 NIÑO BEBE,20.00,56.00,00,22,6,110.00,0.00,20.00
0013313,YANBAL,DESODORANTE ROLL TEMTATION,15.00,00,00,1,,,0.00,15.00
0013314,YANBAL,DESODORANTE ROLL GAIA,15.00,00,00,0,,,0.00,15.00
12602S,COCINA,OLLA   #32,90.00,00,00,0,00,00,0.00,90.00
BTS751,MOCHILA,MOCHILA BTS,75.00,00,00,0,,,0.00,75.00
6990105222015,COCINA,CUCHARA  YANG,15.00,42.00,,50,00,00,0.00,15.00
5001272505083,COCINA,CUCHARA DE AJI,10.00,28.00,00,100,6,52.00,0.00,10.00
6790110880077,COCINA,CUCHARON DE ARROZ STAINLES,7.00,18.00,70.00,236,6,35.00,0.00,7.00
6654591015703,PLASTIQUERIA,ESTANTE MULTIUSO,38.00,102.00,0,7,0,0,0.00,38.00
6957221205032,COCINA,TETERA  2.5 LITROS,39.00,105.00,00,12,00,00,0.00,39.00
5302011053095,PLASTIQUERIA,TABLA DE PICAR Nº5309,8.00,21.00,00,34,,,0.00,8.00
62042604041649107,PLASTIQUERIA,SHOE RACK,45.00,120.00,00,11,,,0.00,45.00
W'8072508081030281,MELAMINE,TAZON MELAMINA,5.00,13.00,50.00,189,6,25.00,0.00,5.00
6924299310104,COCINA,SET DE OLLAS,190.00,00,00,2,,,0.00,190.00
5302011053057,PLASTIQUERIA,TABLA DE PICAR GRANDE YANG,18.00,45.00,00,22,,,0.00,18.00
7500435202749,CUIDADO  PERSONAL,H&S CONTROL CAIDA,2.00,5.00,00,6,,,0.00,2.00
05081049221,MELAMINA,SET X6 PLATOS MELAMINA,15.00,42.00,00,32,6,80.00,0.00,15.00
1016552026039,PLASTIQUERIA,TAZON DISEÑO BORDES,10.00,28.00,100.00,76,6,54.00,0.00,10.00
VO33,PLASTIQUERIA,VERDULERO,48.00,00,00,12,00,00,0.00,48.00
933226,AZZORTI,SET DE CUCHARAS PARA TE ROZZA,28.00,00,00,1,00,00,0.00,28.00
311097,COCINA,SET DE SARTENES X2 ZEYRA,110.00,00,00,1,00,00,0.00,110.00
551082,AZZORTI,OLLA A PRESION 4.2L ZERENA,120.00,00,00,1,00,00,0.00,120.00
278381,AZZORTI,SET DE BATERIA DE OLLAS X5 ZEYRA,165.00,00,00,1,00,00,0.00,165.00
631546,AZZORTI,SABANAS 2P BERLIN SET,85.00,00,00,0,00,00,0.00,85.00
440613,AZZORTI,SARTEN G.,48.00,0,0,0,0,0,0.00,48.00
132605,AZZORTI,SET DE BOWLS X3 ENILO,38.00,00,00,2,00,00,0.00,38.00
538492,AZZORTI,SET DE TAZAS CON RACK X6 CARMESI,65.00,00,00,1,00,00,0.00,65.00
7500435201704,CUIDADO PERSONAL,H&S LIMPIEZA RENOVADORA 250ML,20.00,00,00,0,00,00,0.00,20.00
650240061172,CUIADO PERSONAL,TIO NACHO HERBOLARIA MILENARIA,48.00,00,00,1,00,00,0.00,48.00
650240061141,CUIDADO PERSONAL,TIO NACHOENGROSADOR,48.00,00,00,1,00,00,0.00,48.00
650240061165,CUIDADO PERSONAL,TIO NACHO ULTRA HIDRATATNTE,48.00,00,00,1,00,00,0.00,48.00
75081645,CUIDADO PERSONAL,DOVE CLINICAL CREMA DESODORANTE,22.00,00,00,1,00,00,0.00,22.00
262305,AZZORTI,SET UTENSILIOS X4 ZEYRA,35.00,00,00,1,00,00,0.00,35.00
7506306254374,CUIDADO PERSONAL,DOVE CLINICAL AEROSOL TONO UNIFORME,25.00,00,00,0,00,00,0.00,25.00
628080,AZZORTI,SET DE GUANTE Y COGE OLLA,18.00,00,00,2,00,00,0.00,18.00
598257,AZZORTI,SET DE GUANTE Y COGE OLLA,18.00,00,00,2,00,00,0.00,18.00
7750308023180,COCINA,SARTEN FACUSA 24CM,48.00,135.00,00,10,00,00,0.00,48.00
MULTIII,PLASTIQ,MULTIUSO,30,00,,0,,,0.00,30.00
A25644,ARETES,ARETES VARIOS,25.00,00,00,52,,,0.00,25.00
FT5289,COCINA,CUCHILLO FACUSA #3,5.00,12.00,40.00,57,00,00,0.00,5.00
SANDALIA,SANDALIA,CAPELLADA,75.00,00,00,0,,,0.00,75.00
7750212080255,tempera,tempera negro,8.00,00,00,3,,,0.00,8.00
7750212061162,UTILES,CUADERNO ANILLADO GRANDE,25.00,72.00,00,15,00,00,0.00,25.00
306177,,BANN,85.00,,,0,,,0.00,85.00
BIKERMALLA,BIKER,BIKER,75.00,,,1,,,0.00,75.00
7704741447379,LEONISA,BRA NUDE T34,95.00,00,00,1,,,0.00,95.00
7704741854085,LEONISA,BOXER BLUE,65.00,00,00,2,00,00,0.00,65.00
PULS40,JOYERIA,PULSERA VARIOS,40.00,00,00,3,00,00,0.00,40.00
RAFIA100,RAFIA,RAFIA,2.00,5.00,10.00,54,24,18.00,0.00,2.00
7751851007856,CEPILLO,CEPILLO DENTO PREMUIN GRAB,4.00,00,00,1,00,00,0.00,4.00
7751851007887,CEPILLO,CEPILLO DENTO P.G.,4.00,00,00,1,,,0.00,4.00
CHI75B,BILLETERA,BILLETERA 3 CUERPOS,75.00,00,00,9,,,0.00,75.00
7806810002004,LIMPIEZA,ROLLOS DE ACERO VIRUTEX,6.00,00,00,3,00,00,0.00,6.00
W1894GL,CONJUNTO H.,CONJUNTO IRUN TL,145.00,,,1,,,0.00,145.00
60168660,PANTALONES NIÑO,PANTALONES NIÑO,60.00,168.00,0,4,,,0.00,60.00
4406P,AZZORTI,SARTEN P.,33.00,00,00,1,00,00,0.00,33.00
4406M,AZZORTI,SARTEN M.,45.00,00,00,0,00,00,0.00,45.00
0013321,YANBAL,DESODORANTE ZENTRO,15.00,00,00,1,00,00,0.00,15.00
0014487,YANBAL,GAIA ETERNAL PERFUME,105.00,00,00,1,00,00,0.00,105.00
0013317,YANBAL,TEMPTATION,15.00,00,00,2,00,00,0.00,15.00
0014477,YANBAL,TEMPTATION BLACK,15.00,00,00,1,00,00,0.00,15.00
0011230,YANBAL,QHM DESODORANTE,15.00,00,00,1,00,00,0.00,15.00
0014085,YANBAL,BLUM TERMO DEFENSE,40.00,00,00,1,00,00,0.00,40.00
7750182008938,BEBIDAS,AGUA SAN LUIS 3L,10.00,00,,17,,,0.00,10.00
7750182007269,BEBIDAS,AGUA SAN LUIS 750ML,3.00,00,00,17,,,0.00,3.00
920496,LIPIEZA,SET DUCHA,20.00,,,0,,,0.00,20.00
7750182006088,BEBIDAS,INCA KOLA 600ML,5.00,00,00,11,,,0.00,5.00
7750182007474,BEBIDAS,INCA KOLA 2L,13.00,00,00,12,,,0.00,13.00
CHICHA10,BEBIDAS,CHICHA MORADA 2L,10,0,0,15,,,0.00,10.00
CHICHA3,BEBIDAS,CHICHA MORADA PERSONAL,3.00,9.00,,18,,,0.00,3.00
MARACUYA3,BEBIDAS,MARACUYA PERSONAL,3.00,,,18,,,0.00,3.00
MARACUYA10,BEBIDAS,MARACUYA 2L,10.00,0,0,7,,,0.00,10.00
7751655001326,BEBIDA,GATORADE 500ML,5.00,00,,11,,,0.00,5.00
7750182001687,BEBIDAS,COCA KOLA,13.00,00,00,4,00,00,0.00,13.00
ALOS009,PANTALONETAS,PALAZOS ALO,68.00,00,00,9,2,130.00,0.00,68.00
ALOS010,SUDADERA,SUD. ALO,85.00,00,,4,,,0.00,85.00
ALOS007,ENTERIZO ALO,ENTERIZO CORTO ALO,105.00,00,00,18,2,200.00,0.00,105.00
ALOS011,ALO,TOP ALO,40.00,00,,0,,,0.00,40.00
ALOS012,ALO,SUPRESOR ALO,55.00,00,,2,,,0.00,55.00
7909883257262,NATURA,UNNA CELEBRA,189.00,00,00,1,,,0.00,189.00
7909883345259,NATURA,HOMEN  IDENTIDAD,149.00,00,00,3,00,00,0.00,149.00
7909189359752,AVON,OLEO  ACEITE DE COCO Y ARGAN,40.00,00,00,3,,,0.00,40.00
7909189376971,AVON,300 KM/H ANARANJADO,60.00,00,00,1,00,00,0.00,60.00
7909883340858,NATURA,OLEO AURA ALBA,85.00,00,00,2,0,00,0.00,85.00
7909189243150,AVON,ROLL ONDUTY WOMEN,20.00,00,00,2,0,00,0.00,20.00
7909189381500,AVON,ROLL ONDUTY CARE,20.00,00,00,3,00,00,0.00,20.00
7909189115181,AVON,ONDUTY ROLL MEN,20.00,00,00,0,0,00,0.00,20.00
7909189048502,AVON,ROLL 300KM/H ANARANJADO,15.00,00,00,2,0,00,0.00,15.00
7909189110605,AVON,300KM/H MAS TURBO ROLL,15.00,00,00,1,00,00,0.00,15.00
7909189321360,AVON,300KM/H ROLL BOOST,15.00,00,00,0,0,00,0.00,15.00
7909883234027,NATURA,NATURA AURA ALBA,180.00,0,0,1,0,00,0.00,180.00
7908371636572,NATURA,TODODIA MAGO ROSA Y AGUA DE COCO,45.00,00,00,1,0,00,0.00,45.00
7908240860138,NATURA,JAON LIQ. MAGO ROSA Y AGUA DE COCO,38.00,00,00,1,0,00,0.00,38.00
7908240860091,NATURA,BODY S. MANGO ROSA Y AGUUA DE COCO,50.00,00,00,1,00,00,0.00,50.00
7909883260538,NATURA,JABONCILLO AURA ALBA X2,28.00,00,00,1,00,00,0.00,28.00
7750243081429,ABARROTES,PLUMILLA,2.00,00,00,0,4,6.00,0.00,2.00
7750243081436,ABARROTES,RIGATONI,2.00,0,0,1,4,6.00,0.00,2.00
7750243081382,ABARROTES,F. LETRAS Y NUMEROS,2.00,0,0,4,4,6.00,0.00,2.00
7750243081405,ABARROTES,F. MACARRON,2.00,00,00,27,00,00,0.00,2.00
6903038910195,BISUTERIA,GANCHOS VARIOS,8.00,23.00,00,5,,,0.00,8.00
MC80,AZZORTI,MORRAL AZZORTI,80.00,00,00,0,,,0.00,80.00
P75000,COCINA,PLATOS #5,5.00,00,00,3,,,0.00,5.00
P7500Z,COCINA,PLATOS #7,7.00,00,00,6,,,0.00,7.00
P7500ZZ,PLATOS,PLATOS #8,8.00,00,000,3,,,0.00,8.00
7703697819346,LEONISA,CAMISETA BLUE PRI,75.00,,,1,,,0.00,75.00
7759185002677,PAÑAL BABYSEC,PAÑAL BABYSEC  TM,2.00,5.00,,64,,,0.00,2.00
7704741575300,LEONISA,SAQUILLO LARGO CELESTE,68.00,00,00,1,00,00,0.00,68.00
130130130,JEANS,PANTALON JEANS,130.00,,,5,,,0.00,130.00
070021000006,FAJAS SILHOUETTE,CINTURILLA TS BEIGE,65.000,0,00,1,0,00,0.00,65.00
070031000003,FAJAS SILHOUETTE,CINTURILLA TS NEGRO,65.00,00,00,0,00,00,0.00,65.00
070022000005,FAJAS SILHOUETTE,CINTURILLA TM BEIGE,65.00,00,00,1,00,00,0.00,65.00
070032000002,FAJAS SILHOUETE,CINTURILLA TM NEGRO,65.00,00,00,2,00,00,0.00,65.00
070023000004,FAJAS SILHOUETTE,CINTURILLA TL BEIGE,65.00,00,00,1,00,00,0.00,65.00
070033000001,FAJAS SILHOUETTE,CINTURILLA TL NEGRO,65.00,00,00,2,00,00,0.00,65.00
CUCHILLA,CUCHILLA,CUCHILLA OSTER,40.00,,,0,,,0.00,40.00
7908132208079,NATURA,HOMEN POTENCE,58.00,00,00,1,,,0.00,58.00
7909189016716,AVON,300 KM/H NARANJA MINI,25.00,00,00,1,,,0.00,25.00
SETBEBE,,SET BEBE JHONSON,50.00,,,0,,,0.00,50.00
3027107,COCINA,OLLA PRESION 4.2LT  FESTA,135.00,00,00,1,00,00,0.00,135.00
3028768,COCINA,SED DE WOK MAS ESPATULA  EZZENCIA,115.00,00,00,1,00,00,0.00,115.00
7506306255050,DESODORANTE,DES. CHERRY SPRITZ,25.00,00,00,0,00,00,0.00,25.00
3028762,COCINA,SET DE SARTENES  X 2  MAS TAPA,95.00,00,00,1,00,00,0.00,95.00
635787,HOGAR,SET DE ALMACENADORES X 3..,40.00,00,00,1,00,00,0.00,40.00
118536,HOGAR,SET DE RECIPIENTES X 3..,25.00,00,00,1,00,00,0.00,25.00
540328,HOGAR,SABANA 2PLZ EZZENZA,85.00,00,00,1,00,00,0.00,85.00
589465,HOGAR,PORTACOMIDAS DOS NIVELES,30.00,00,00,1,00,00,0.00,30.00
463633,COCINA,SARTEN DELUX,55.00,00,00,1,00,00,0.00,55.00
201668,COCINA,AZUCARERA EZZENZA,35.00,00,00,1,00,00,0.00,35.00
549888,MOCHILA,MOCHILA MASCULINA LUMIN,90.00,00,00,0,00,00,80.00,10.00
7506306249714,DESODORANTE,DES. DOVE  ORQUIDEAS,25.00,00,00,0,0,0,0.00,25.00
7891150068735,DESODORANTE,REXONA CLIN. SPORT STRENGTH,25.00,00,00,2,00,00,0.00,25.00
041554577839,LABIAL,LABIAL MATTE PINK RINGLEADER,72.00,00,00,1,0,0,0.00,72.00
041554554519,LABIAL,LABIAL MATTE GLOBE TROTTER,72.00,00,0,1,0,0,0.00,72.00
041554554533,LABIAL,LABIAL MATTE  DANCER,72.00,00,00,1,0,0,0.00,72.00
7500435253000,SHAMPOO,SHAMPOO  HERBAL ROSA MOSQUETA,26.00,00,00,0,0,0,0.00,26.00
7909171888888,SANDALIA,BRASIL AZUL,38.00,00,00,0,,,0.00,38.00
12601S,COCINA,OLLA#30,80.00,00,00,0,,,0.00,80.00
041699120112,BEBIDA,COLA LATA,5.00,00,00,1,,,0.00,5.00
NET75,NET,NET DE VOLEY,75.00,00,00,0,0,0,0.00,75.00
NET45,NET,NET DE VOLEY,45.00,00,00,1,0,0,0.00,45.00
7791293025797,DESODORANTE,DES. DARK TEMPTATION,25.00,00,00,0,00,00,0.00,25.00
3005050718445,WALON,PELOTA  DE  VOLEY  AZUL CON CELESTE,85.00,235.00,00,8,0,0,0.00,85.00
3005050718438,WALON,PELOTA DE VOLEY AZUL CON AMARILLO,85.00,235.00,00,7,0,0,0.00,85.00
3005050718551,WALON,PELOTA DE FUTBOL ROJO CN AZUL,85.00,235.00,00,2,00,00,0.00,85.00
3005050718513,WALON,PELOTA DE FUTBOL   VERDE CN NEGRO,85.00,235.00,00,0,00,00,0.00,85.00
3005050718599,WALON,PELOTA DE FUTBOL CELESTE C/ NEGRO,85.00,235.00,00,1,00,00,0.00,85.00
3005050718537,WALON,PELOTA D/ FUTBOL  ANARANJADO C/NEGRO,85.00,235.00,00,4,00,00,0.00,85.00
3005050718612,WALON,PELOTA D/FUTBOL  AZUL  C/ANARANJADO,85.00,235.00,00,3,0,0,0.00,85.00
3005050718575,WALON,PELOTA D/FUTBOL AMARILLO C/NEGRO,85.00,235.00,00,4,00,00,0.00,85.00
3005050718490,WALON,PLOTA D/FUTBOL  NEGRO C/PLOMO,85.00,235.00,00,0,00,00,0.00,85.00
7750243080606,DETERGENTE,OPAL ULTRA 4K,58.00,00,00,2,00,00,0.00,58.00
7750243079686,DETERGENTE,TROME CELESTE 1K,13.00,00,00,12,00,00,0.00,13.00
7755019000147,ABARROTES,SAL MARINA,3.00,00,00,22,00,00,0.00,3.00
7750498900292,PLASTIQUERIA,MESA PLASTIHOGAR CAFE,78.00,00,00,1,0,0,0.00,78.00
7750498900254,PLASTIQUERIA,MESA PLASTI HOGAR NEGRO,78.00,00,00,1,0,0,0.00,78.00
7862115681283,PLASTIQUERIA,BANCO ROBLE,20.00,54.00,00,24,00,00,0.00,20.00
7750062099285,PLASTIQUERIA,TAPER RECTANG. REYWARE,13.00,36.00,,12,00,00,0.00,13.00
"7750062099278,PLASTIQUERIA,""TAPER RECT, REYWARE #2"",7.00,18.00,00,12,,,0.00,7.00"
7750062017883,PLASTIQUERIA,CANASTILLA OLENKA,8.00,21.00,,23,2,15.00,0.00,8.00
7750062002155,PLASTIQUERIA,CANASTILLA KAROLA C/ASA,15.00,40.00,00,12,2,28.00,0.00,15.00
7750062017890,PLASTIQUERIA,CANASTILLA OLENKA 3.0L,15.00,40.00,00,24,00,00,0.00,15.00
7750062017906,PLASTIQUERIA,CANASTILLA OLENKA 5.L,20.00,56.00,00,24,00,00,0.00,20.00
7750062007457,PLASTIQUERIA,CANASTILLA KAROLA GIGANTE C/ASA,38.00,00,00,12,00,00,0.00,38.00
7750062017876,PLASTIQUERIA,CANASTILLA OLENKA 14.3L,35.00,00,00,6,00,00,0.00,35.00
7750062002162,PLASTIQUERIA,CANASTILLA KAROLA GRANDE,22.00,60.00,00,12,00,00,0.00,22.00
7750062000151,PLASTIQUERIA,PORTA CEPILLO FAMILIAR,35.00,00,00,12,,,0.00,35.00
7750308013983,COCINA,CUCHARA DE MESA  060,2.00,5.00,18.00,60,,,0.00,2.00
PARCHE5,MEDICINA,PARCHE  LEON,5.00,00,00,8,0,0,0.00,5.00
7705152072006,PLASTIQUERIA,SILLA  RIMAX ETERNA,65.00,186.00,744.0,20,0,0,0.00,65.00
7862115681771,PLASTIQUERIA,SILLA BERLIN PLOMO,45.00,120.00,475.00,13,0,0,0.00,45.00
7750062328811,PLATIQUERIA,TACHO #45 C/ TAPA,50.00,00,00,5,00,00,0.00,50.00
7750062000755,,TACHO SUPER #90,95.00,00,00,6,00,00,0.00,95.00
7750062009765,PLASTIQUERIA,CAJA #5 CONSERVADORA,25.00,69.00,00,24,00,00,0.00,25.00
7750062009826,PLASTIQUERIA,CAJA #4 CONSRV..,15.00,40.00,00,24,00,00,0.00,15.00
7750062009758,PLASTIQUERIA,CAJA #3 CONSERV..,12.00,30.00,00,21,00,00,0.00,12.00
7750062172032,PLASTIQUERIA,TAPER  #6 REYWARE RECT..,28.00,78.00,00,11,00,00,0.00,28.00
7750062099292,PLASTIQUERIA,TAPER #4 REYWARE  RECT..,17.00,45.00,00,12,00,00,0.00,17.00
7750062099308,PLASTIQUERIA,TAPER #5 REYWARE RECT.,15.00,40.00,0,12,0,0,0.00,15.00
7750062016183,PLASTIQUERIA,MATAMOSCA,5.00,00,00,0,00,00,0.00,5.00
A8906037221918A,INCIENSO,INCIENSO VIOLETA,6.00,00,00,1,,,0.00,6.00
8906037226630,INCIENSO,INCIENSO CONTRA EL MAL,6.00,00,00,0,,,0.00,6.00
8906037220423,INCIENSO,INCIENSO VAINILLA,6.00,00,00,1,00,00,0.00,6.00
A8906037227521A,INCIENSO,INCIENSO PALO SANTO,6.00,00,00,0,00,00,0.00,6.00
A8906037227569A,INCIENSO,INCIENSO VENTAS RAPIDAS,3.00,8.00,28.00,1,,,0.00,3.00
A8906037227842A,INCIENSO,INCIENSO BIENESTAR ANTIESTRES,3.00,8.00,28.00,0,,,0.00,3.00
8901810022645,INCIENSO,INCIENSO CANELA,3.00,8.00,28.00,125,6,15.00,0.00,3.00
8901810029781,INCIENSO,INCIENSO PALO SANTO,3.00,8.00,28.00,75,6,15.00,0.00,3.00
8901810024809,INCIENSO,NCIENSO LLAMA CLIENTES,3.00,8.00,28.00,75,6,15.00,0.00,3.00
8901810010536,INCIENSO,INCIENSO ROMERO,3.00,8.00,28.00,50,6,15.00,0.00,3.00
8901810021815,INCIENSO,INCIENSO CANELA NARANJA,3.00,8.00,28.00,50,6,15.00,0.00,3.00
